Date,AAPL,AMD,AMZN,BAC,BK,C,CSCO,F,GOOG,HOG,HPQ,IBM,INTC,JPM,MS,MSFT,NVDA,SONY,T,VZ
12/28/2020,135.8524932861328,91.5999984741211,3283.9599609375,29.5609130859375,40.349159240722656,59.318626403808594,43.38467788696289,8.845460891723633,1776.0899658203125,36.53358840942383,23.643936157226562,113.61446380615234,45.88033676147461,121.5409927368164,66.46439361572266,223.08999633789062,128.88742065429688,97.94999694824219,26.04132080078125,55.75099182128906
12/29/2020,134.04364013671875,90.62000274658203,3322.0,29.44318199157715,40.349159240722656,59.10514450073242,43.11425018310547,8.775811195373535,1758.719970703125,35.90336227416992,23.429611206054688,112.68601989746094,48.14170455932617,121.22100067138672,66.13230895996094,222.28672790527344,129.3195343017578,100.43000030517578,26.03219985961914,55.590301513671875
12/30/2020,132.90069580078125,92.29000091552734,3285.85009765625,29.413745880126953,40.59257888793945,59.05663299560547,42.959716796875,8.815610885620117,1739.52001953125,36.44496536254883,23.692646026611328,113.17755126953125,47.51787185668945,121.56039428710938,66.25927734375,219.8372344970703,131.34278869628906,100.77999877929688,25.986589431762695,54.95697784423828
12/31/2020,131.8769989013672,91.70999908447266,3256.929931640625,29.737512588500977,41.32283401489258,59.83292007446289,43.22049331665039,8.745962142944336,1751.8800048828125,36.13969802856445,23.9556827545166,114.57928466796875,48.56083679199219,123.21855926513672,66.9332046508789,220.57110595703125,130.43609619140625,101.0999984741211,26.232868194580078,55.5335807800293
01/04/2021,128.6171112060547,92.30000305175781,3186.6298828125,29.462804794311523,40.59257888793945,58.35795974731445,42.801822662353516,8.477314949035645,1728.239990234375,35.59809494018555,23.488065719604492,112.81346130371094,48.41462326049805,122.054931640625,66.73786163330078,215.8804168701172,131.02056884765625,100.06999969482422,26.853116989135742,55.628108978271484
01/05/2021,130.20729064941406,92.7699966430664,3218.510009765625,29.688459396362305,41.05020523071289,59.87173843383789,42.821292877197266,8.60666275024414,1740.9200439453125,35.87382125854492,23.82903480529785,114.81594848632812,49.330867767333984,122.71906280517578,67.8708267211914,216.0886688232422,133.93051147460938,103.11000061035156,26.688932418823242,55.37289047241211
01/06/2021,125.82432556152344,90.33000183105469,3138.3798828125,31.542760848999023,43.82518005371094,63.31654357910156,43.23023223876953,8.795711517333984,1735.2900390625,37.64634323120117,24.316137313842773,117.68317413330078,49.80847930908203,128.48146057128906,71.96320343017578,210.4856414794922,126.03491973876953,101.08000183105469,27.208847045898438,56.04402160644531
01/07/2021,130.11785888671875,95.16000366210938,3162.159912109375,32.23935317993164,44.088077545166016,64.063720703125,43.775474548339844,9.014609336853027,1787.25,37.91221618652344,25.085758209228516,117.41009521484375,50.870933532714844,132.70068359375,73.19384002685547,216.47543334960938,133.32354736328125,102.0,27.281818389892578,55.91790771484375
01/08/2021,131.2409210205078,94.58000183105469,3182.699951171875,31.915584564208984,43.6207160949707,63.43299102783203,43.87284469604492,8.954910278320312,1807.2099609375,38.07962417602539,24.871435165405273,116.99139404296875,50.34458541870117,132.84718322753906,73.49662017822266,217.79437255859375,132.65164184570312,103.98999786376953,26.9383602142334,55.22048568725586
01/11/2021,128.1897430419922,97.25,3114.2099609375,32.44538116455078,44.36071014404297,64.4712905883789,44.164939880371094,9.25340747833252,1766.719970703125,38.2371826171875,25.114986419677734,117.03690338134766,50.23736572265625,134.829833984375,74.28775024414062,215.6820831298828,136.09613037109375,103.83999633789062,26.799118041992188,54.895660400390625
